State,D1 Solar Window LT,D1 Bath LT,D2 (Window Bath Roof) LT,Home CPA ( Roof Siding gutter Doors),D5 Roof LT,Sidings LG,Roofing LG,Flooring LG,Bathroom LG,Cabinets LG,,,
,,,,,,,,,67761,,,,
,,,,,,,,,67762,,,,
,,,,,,,,,66933,,,,
,,,,,,,,,66937,,,,
,,,,,,,,,66943,,,,
,,,,,,,,,66944,,,,
,,,,,,,,,66945,,,,
,,,,,,,,,66946,,,,
,,,,,,,,,66953,,,,
,,,,,,,,,66955,,,,
,,,,,,,,,66958,,,,
,,,,,,,,,66962,,,,
,,,,,,,,,66968,,,,
,,,,,,,,,67861,,,,
,,,,,,,,,67863,,,,
,,,,,,,,,66714,,,,
,,,,,,,,,66717,,,,
,,,,,,,,,66736,,,,
,,,,,,,,,66757,,,,
,,,,,,,,,66761,,,,
,,,,,,,,,66777,,,,
,,,,,,,,,66783,,,,
,,,,,,,,,66032,,,,
,,,,,,,,,66754,,,,
,,,,,,,,,67132,,,,
,,,,,,,,,67458,,,,
,,,,,,,,,67127,,,,
,,,,,,,,,66735,,,,
,,,,,,,,,67552,,,,
,,,,,,,,,66759,,,,
,,,,,,,,,67667,,,,
,,,,,,,,,67880,,,,
,,,,,,,,,67835,,,,
,,,,,,,,,67045,,,,
,,,,,,,,,67870,,,,
,,,,,,,,,67877,,,,
,,,,,,,,,67341,,,,
,,,,,,,,,66840,,,,
,,,,,,,,,67438,,,,
,,,,,,,,,67347,,,,
,,,,,,,,,66872,,,,
,,,,,,,,,67950,,,,
,,,,,,,,,67953,,,,
,,,,,,,,,67954,,,,
,,,,,,,,,67581,,,,
,,,,,,,,,67520,,,,
,,,,,,,,,67565,,,,
,,,,,,,,,67859,,,,
,,,,,,,,,67901,,,,
,,,,,,,,,67905,,,,
,,,,,,,,,67557,,,,
,,,,,,,,,67855,,,,
,,,,,,,,,67862,,,,
,,,,,,,,,67951,,,,
,,,,,,,,,67952,,,,
,,,,,,,,,67051,,,,
,,,,,,,,,67672,,,,
,,,,,,,,,66710,,,,
,,,,,,,,,64401,,,,
,,,,,,,,,64402,,,,
,,,,,,,,,64420,,,,
,,,,,,,,,64001,,,,
,,,,,,,,,64190,,,,
,,,,,,,,,66401,,,,
,,,,,,,,,66834,,,,
,,,,,,,,,64620,,,,
,,,,,,,,,64421,,,,
,,,,,,,,,64422,,,,
,,,,,,,,,64725,,,,
,,,,,,,,,65010,,,,
,,,,,,,,,66002,,,,
,,,,,,,,,66402,,,,
,,,,,,,,,66403,,,,
,,,,,,,,,66404,,,,
,,,,,,,,,66006,,,,
,,,,,,,,,64423,,,,
,,,,,,,,,65011,,,,
,,,,,,,,,66007,,,,
,,,,,,,,,64011,,,,
,,,,,,,,,64195,,,,
,,,,,,,,,66406,,,,
,,,,,,,,,66407,,,,
,,,,,,,,,66008,,,,
,,,,,,,,,66408,,,,
,,,,,,,,,66409,,,,
,,,,,,,,,64424,,,,
,,,,,,,,,64726,,,,
,,,,,,,,,64013,,,,
,,,,,,,,,64014,,,,
,,,,,,,,,64015,,,,
,,,,,,,,,64426,,,,
,,,,,,,,,64622,,,,
,,,,,,,,,64427,,,,
,,,,,,,,,66012,,,,
,,,,,,,,,64623,,,,
,,,,,,,,,64624,,,,
,,,,,,,,,64625,,,,
,,,,,,,,,66412,,,,
,,,,,,,,,64016,,,,
,,,,,,,,,66013,,,,
,,,,,,,,,66413,,,,
,,,,,,,,,64428,,,,
,,,,,,,,,64632,,,,
,,,,,,,,,64017,,,,
,,,,,,,,,64018,,,,
,,,,,,,,,64429,,,,
,,,,,,,,,64633,,,,
,,,,,,,,,65023,,,,
,,,,,,,,,64019,,,,
,,,,,,,,,65240,,,,
,,,,,,,,,66415,,,,
,,,,,,,,,64733,,,,
,,,,,,,,,64601,,,,
,,,,,,,,,64635,,,,
,,,,,,,,,66416,,,,
,,,,,,,,,64430,,,,
,,,,,,,,,64431,,,,
,,,,,,,,,64734,,,,
,,,,,,,,,64735,,,,
,,,,,,,,,64432,,,,
,,,,,,,,,64636,,,,
,,,,,,,,,65202,,,,
,,,,,,,,,65201,,,,
,,,,,,,,,65205,,,,
,,,,,,,,,65217,,,,
,,,,,,,,,65218,,,,
,,,,,,,,,65216,,,,
,,,,,,,,,65212,,,,
,,,,,,,,,65215,,,,
,,,,,,,,,65211,,,,
,,,,,,,,,64433,,,,
,,,,,,,,,64434,,,,
,,,,,,,,,64020,,,,
,,,,,,,,,64168,,,,
,,,,,,,,,64021,,,,
,,,,,,,,,66417,,,,
,,,,,,,,,64436,,,,
,,,,,,,,,64637,,,,
,,,,,,,,,64437,,,,
,,,,,,,,,64739,,,,
,,,,,,,,,66016,,,,
,,,,,,,,,64438,,,,
,,,,,,,,,64638,,,,
,,,,,,,,,66018,,,,
,,,,,,,,,64639,,,,
,,,,,,,,,64439,,,,
,,,,,,,,,64740,,,,
,,,,,,,,,66418,,,,
,,,,,,,,,66419,,,,
,,,,,,,,,66017,,,,
,,,,,,,,,64441,,,,
,,,,,,,,,64022,,,,
,,,,,,,,,66420,,,,
,,,,,,,,,64742,,,,
,,,,,,,,,64442,,,,
,,,,,,,,,64743,,,,
,,,,,,,,,64443,,,,
,,,,,,,,,66020,,,,
,,,,,,,,,66021,,,,
,,,,,,,,,64444,,,,
,,,,,,,,,66023,,,,
,,,,,,,,,64445,,,,
,,,,,,,,,66024,,,,
,,,,,,,,,66423,,,,
,,,,,,,,,66424,,,,
,,,,,,,,,64446,,,,
,,,,,,,,,66425,,,,
,,,,,,,,,64028,,,,
,,,,,,,,,64448,,,,
,,,,,,,,,64449,,,,
,,,,,,,,,65329,,,,
,,,,,,,,,66026,,,,
,,,,,,,,,64451,,,,
,,,,,,,,,66027,,,,
,,,,,,,,,66442,,,,
,,,,,,,,,66426,,,,
,,,,,,,,,66427,,,,
,,,,,,,,,64746,,,,
,,,,,,,,,64640,,,,
,,,,,,,,,64641,,,,
,,,,,,,,,64747,,,,
,,,,,,,,,66030,,,,
,,,,,,,,,64453,,,,
,,,,,,,,,64642,,,,
,,,,,,,,,66428,,,,
,,,,,,,,,64454,,,,
,,,,,,,,,64455,,,,
,,,,,,,,,64029,,,,
,,,,,,,,,64030,,,,
,,,,,,,,,64456,,,,
,,,,,,,,,66429,,,,
,,,,,,,,,65037,,,,
,,,,,,,,,65332,,,,
,,,,,,,,,64034,,,,
,,,,,,,,,64457,,,,
,,,,,,,,,64643,,,,
,,,,,,,,,65255,,,,
,,,,,,,,,64644,,,,
,,,,,,,,,64035,,,,
,,,,,,,,,65256,,,,
,,,,,,,,,64701,,,,
,,,,,,,,,65039,,,,
,,,,,,,,,66431,,,,
,,,,,,,,,64458,,,,
,,,,,,,,,66432,,,,
,,,,,,,,,64459,,,,
,,,,,,,,,64036,,,,
,,,,,,,,,66434,,,,
,,,,,,,,,64037,,,,
,,,,,,,,,66035,,,,
,,,,,,,,,66036,,,,
,,,,,,,,,64040,,,,
,,,,,,,,,66436,,,,
,,,,,,,,,66438,,,,
,,,,,,,,,64461,,,,
,,,,,,,,,65333,,,,
,,,,,,,,,66440,,,,
,,,,,,,,,65334,,,,
,,,,,,,,,64051,,,,
,,,,,,,,,64053,,,,
,,,,,,,,,64054,,,,
,,,,,,,,,64056,,,,
,,,,,,,,,64057,,,,
,,,,,,,,,64058,,,,
,,,,,,,,,64647,,,,
,,,,,,,,,64648,,,,
,,,,,,,,,65109,,,,
,,,,,,,,,65101,,,,
,,,,,,,,,66441,,,,
,,,,,,,,,64649,,,,
,,,,,,,,,64463,,,,
,,,,,,,,,64650,,,,
,,,,,,,,,64061,,,,
,,,,,,,,,65336,,,,
,,,,,,,,,65337,,,,
,,,,,,,,,66041,,,,
,,,,,,,,,66042,,,,
,,,,,,,,,66043,,,,
,,,,,,,,,64652,,,,
,,,,,,,,,64465,,,,
,,,,,,,,,65038,,,,
,,,,,,,,,66044,,,,
,,,,,,,,,66045,,,,
,,,,,,,,,66046,,,,
,,,,,,,,,66047,,,,
,,,,,,,,,66049,,,,
,,,,,,,,,64062,,,,
,,,,,,,,,66048,,,,
,,,,,,,,,66206,,,,
,,,,,,,,,66209,,,,
,,,,,,,,,66211,,,,
,,,,,,,,,66050,,,,
,,,,,,,,,64002,,,,
,,,,,,,,,64063,,,,
,,,,,,,,,64064,,,,
,,,,,,,,,64065,,,,
,,,,,,,,,64081,,,,
,,,,,,,,,64082,,,,
,,,,,,,,,64086,,,,
,,,,,,,,,64761,,,,
,,,,,,,,,66215,,,,
,,,,,,,,,66219,,,,
,,,,,,,,,66220,,,,
,,,,,,,,,66227,,,,
,,,,,,,,,66250,,,,
,,,,,,,,,66276,,,,
,,,,,,,,,66285,,,,
,,,,,,,,,66449,,,,
,,,,,,,,,64066,,,,
,,,,,,,,,64067,,,,
,,,,,,,,,66052,,,,
,,,,,,,,,64654,,,,
,,,,,,,,,65053,,,,
,,,,,,,,,64070,,,,
,,,,,,,,,66053,,,,
,,,,,,,,,64656,,,,
,,,,,,,,,66451,,,,
,,,,,,,,,64466,,,,
,,,,,,,,,66502,,,,
,,,,,,,,,66503,,,,
,,,,,,,,,66505,,,,
,,,,,,,,,66506,,,,
,,,,,,,,,66507,,,,
,,,,,,,,,64467,,,,
,,,,,,,,,66508,,,,
,,,,,,,,,64468,,,,
,,,,,,,,,66509,,,,
,,,,,,,,,64447,,,,
,,,,,,,,,64469,,,,
,,,,,,,,,64071,,,,
,,,,,,,,,64657,,,,
,,,,,,,,,66501,,,,
,,,,,,,,,66054,,,,
,,,,,,,,,66510,,,,
,,,,,,,,,64661,,,,
,,,,,,,,,66512,,,,
,,,,,,,,,66514,,,,
,,,,,,,,,66201,,,,
,,,,,,,,,66202,,,,
,,,,,,,,,66205,,,,
,,,,,,,,,66222,,,,
,,,,,,,,,64770,,,,
,,,,,,,,,64664,,,,
,,,,,,,,,66515,,,,
,,,,,,,,,64470,,,,
,,,,,,,,,66058,,,,
,,,,,,,,,64074,,,,
,,,,,,,,,66516,,,,
,,,,,,,,,66031,,,,
,,,,,,,,,64471,,,,
,,,,,,,,,64668,,,,
,,,,,,,,,66060,,,,
,,,,,,,,,64076,,,,
,,,,,,,,,66517,,,,
,,,,,,,,,66518,,,,
,,,,,,,,,66051,,,,
,,,,,,,,,66061,,,,
,,,,,,,,,66062,,,,
,,,,,,,,,66063,,,,
,,,,,,,,,66520,,,,
,,,,,,,,,66521,,,,
,,,,,,,,,66522,,,,
,,,,,,,,,64473,,,,
,,,,,,,,,64077,,,,
,,,,,,,,,66523,,,,
,,,,,,,,,66064,,,,
,,,,,,,,,64474,,,,
,,,,,,,,,66066,,,,
,,,,,,,,,66067,,,,
,,,,,,,,,66524,,,,
,,,,,,,,,66204,,,,
,,,,,,,,,66207,,,,
,,,,,,,,,66210,,,,
,,,,,,,,,66212,,,,
,,,,,,,,,66213,,,,
,,,,,,,,,66214,,,,
,,,,,,,,,66221,,,,
,,,,,,,,,66223,,,,
,,,,,,,,,66224,,,,
,,,,,,,,,66225,,,,
,,,,,,,,,66251,,,,
,,,,,,,,,66282,,,,
,,,,,,,,,66283,,,,
,,,,,,,,,66070,,,,
,,,,,,,,,66071,,,,
,,,,,,,,,64475,,,,
,,,,,,,,,64670,,,,
,,,,,,,,,66526,,,,
,,,,,,,,,64078,,,,
,,,,,,,,,66073,,,,
,,,,,,,,,64476,,,,
,,,,,,,,,64079,,,,
,,,,,,,,,64080,,,,
,,,,,,,,,64671,,,,
,,,,,,,,,66076,,,,
,,,,,,,,,66527,,,,
,,,,,,,,,66208,,,,
,,,,,,,,,66078,,,,
,,,,,,,,,64673,,,,
,,,,,,,,,66528,,,,
,,,,,,,,,66554,,,,
,,,,,,,,,66079,,,,
,,,,,,,,,64479,,,,
,,,,,,,,,64083,,,,
,,,,,,,,,64084,,,,
,,,,,,,,,64480,,,,
,,,,,,,,,66080,,,,
,,,,,,,,,64085,,,,
,,,,,,,,,64481,,,,
,,,,,,,,,66531,,,,
,,,,,,,,,64150,,,,
,,,,,,,,,66532,,,,
,,,,,,,,,65279,,,,
,,,,,,,,,64482,,,,
,,,,,,,,,64483,,,,
,,,,,,,,,66533,,,,
,,,,,,,,,65074,,,,
,,,,,,,,,66534,,,,
,,,,,,,,,66535,,,,
,,,,,,,,,64506,,,,
,,,,,,,,,64507,,,,
,,,,,,,,,64502,,,,
,,,,,,,,,64508,,,,
,,,,,,,,,66536,,,,
,,,,,,,,,65076,,,,
,,,,,,,,,64485,,,,
,,,,,,,,,66537,,,,
,,,,,,,,,65301,,,,
,,,,,,,,,65302,,,,
,,,,,,,,,66538,,,,
,,,,,,,,,66203,,,,
,,,,,,,,,66216,,,,
,,,,,,,,,66217,,,,
,,,,,,,,,66218,,,,
,,,,,,,,,66226,,,,
,,,,,,,,,66286,,,,
,,,,,,,,,64486,,,,
,,,,,,,,,64088,,,,
,,,,,,,,,66539,,,,
,,,,,,,,,64487,,,,
,,,,,,,,,65350,,,,
,,,,,,,,,66540,,,,
,,,,,,,,,64679,,,,
,,,,,,,,,66083,,,,
,,,,,,,,,64489,,,,
,,,,,,,,,64680,,,,
,,,,,,,,,64490,,,,
,,,,,,,,,66085,,,,
,,,,,,,,,65078,,,,
,,,,,,,,,64090,,,,
,,,,,,,,,65284,,,,
,,,,,,,,,66541,,,,
,,,,,,,,,65354,,,,
,,,,,,,,,64491,,,,
,,,,,,,,,64682,,,,
,,,,,,,,,66086,,,,
,,,,,,,,,66601,,,,
,,,,,,,,,66604,,,,
,,,,,,,,,66605,,,,
,,,,,,,,,66606,,,,
,,,,,,,,,66607,,,,
,,,,,,,,,66608,,,,
,,,,,,,,,66609,,,,
,,,,,,,,,66610,,,,
,,,,,,,,,66611,,,,
,,,,,,,,,66612,,,,
,,,,,,,,,66614,,,,
,,,,,,,,,66615,,,,
,,,,,,,,,66616,,,,
,,,,,,,,,66617,,,,
,,,,,,,,,66618,,,,
,,,,,,,,,66619,,,,
,,,,,,,,,66620,,,,
,,,,,,,,,66621,,,,
,,,,,,,,,66622,,,,
,,,,,,,,,66624,,,,
,,,,,,,,,66625,,,,
,,,,,,,,,66626,,,,
,,,,,,,,,66629,,,,
,,,,,,,,,66636,,,,
,,,,,,,,,66647,,,,
,,,,,,,,,66667,,,,
,,,,,,,,,66675,,,,
,,,,,,,,,66683,,,,
,,,,,,,,,66699,,,,
,,,,,,,,,64683,,,,
,,,,,,,,,64492,,,,
,,,,,,,,,66087,,,,
,,,,,,,,,64493,,,,
,,,,,,,,,64494,,,,
,,,,,,,,,64788,,,,
,,,,,,,,,64686,,,,
,,,,,,,,,66088,,,,
,,,,,,,,,66543,,,,
,,,,,,,,,66544,,,,
,,,,,,,,,65084,,,,
,,,,,,,,,66546,,,,
,,,,,,,,,64092,,,,
,,,,,,,,,66547,,,,
,,,,,,,,,64093,,,,
,,,,,,,,,66090,,,,
,,,,,,,,,64496,,,,
,,,,,,,,,64096,,,,
,,,,,,,,,64497,,,,
,,,,,,,,,64097,,,,
,,,,,,,,,66092,,,,
,,,,,,,,,64498,,,,
,,,,,,,,,66549,,,,
,,,,,,,,,64098,,,,
,,,,,,,,,66550,,,,
,,,,,,,,,64688,,,,
,,,,,,,,,65305,,,,
,,,,,,,,,66552,,,,
,,,,,,,,,66095,,,,
,,,,,,,,,66097,,,,
,,,,,,,,,65360,,,,
,,,,,,,,,64689,,,,
,,,,,,,,,64499,,,,
,,,,,,,,,66077,,,,
,,,,,,,,,65203,,,,
,,,,,,,,,65299,,,,
,,,,,,,,,66094,,,,
,,,,,,,,,66439,,,,
,,,,,,,,,64440,,,,
,,,,,,,,,64484,,,,
,,,,,,,,,64501,,,,
,,,,,,,,,64503,,,,
,,,,,,,,,64504,,,,
,,,,,,,,,64505,,,,
,,,,,,,,,64012,,,,
,,,,,,,,,64477,,,,
,,,,,,,,,65040,,,,
,,,,,,,,,65102,,,,
,,,,,,,,,65103,,,,
,,,,,,,,,65104,,,,
,,,,,,,,,65105,,,,
,,,,,,,,,65106,,,,
,,,,,,,,,65107,,,,
,,,,,,,,,65108,,,,
,,,,,,,,,65110,,,,
,,,,,,,,,65111,,,,
,,,,,,,,,66025,,,,
,,,,,,,,,65323,,,,
,,,,,,,,,64050,,,,
,,,,,,,,,64052,,,,
,,,,,,,,,64055,,,,
,,,,,,,,,64075,,,,
,,,,,,,,,66019,,,,
,,,,,,,,,66279,,,,
,,,,,,,,,66411,,,,
,,,,,,,,,66548,,,,
,,,,,,,,,65034,,,,
,,,,,,,,,65072,,,,
,,,,,,,,,66414,,,,
,,,,,,,,,65335,,,,
,,,,,,,,,65345,,,,
,,,,,,,,,66422,,,,
,,,,,,,,,66542,,,,
,,,,,,,,,66603,,,,
,,,,,,,,,66628,,,,
,,,,,,,,,66637,,,,
,,,,,,,,,66642,,,,
,,,,,,,,,66652,,,,
,,,,,,,,,66653,,,,
,,,,,,,,,66692,,,,
,,,,,,,,,66113,,,,
,,,,,,,,,73102,,,,
,,,,,,,,,73001,,,,
,,,,,,,,,73110,,,,
,,,,,,,,,74647,,,,
,,,,,,,,,74641,,,,
,,,,,,,,,73005,,,,
,,,,,,,,,73008,,,,
,,,,,,,,,73006,,,,
,,,,,,,,,73054,,,,
,,,,,,,,,73194,,,,
,,,,,,,,,73072,,,,
,,,,,,,,,73165,,,,
,,,,,,,,,73068,,,,
,,,,,,,,,73050,,,,
,,,,,,,,,73195,,,,
,,,,,,,,,73148,,,,
,,,,,,,,,73154,,,,
,,,,,,,,,73009,,,,
,,,,,,,,,73007,,,,
,,,,,,,,,73753,,,,
,,,,,,,,,73002,,,,
,,,,,,,,,73173,,,,
,,,,,,,,,73126,,,,
,,,,,,,,,74653,,,,
,,,,,,,,,73132,,,,
,,,,,,,,,73141,,,,
,,,,,,,,,73119,,,,
,,,,,,,,,73541,,,,
,,,,,,,,,73014,,,,
,,,,,,,,,73113,,,,
,,,,,,,,,74023,,,,
,,,,,,,,,73056,,,,
,,,,,,,,,73015,,,,
,,,,,,,,,73108,,,,
,,,,,,,,,74630,,,,
,,,,,,,,,73754,,,,
,,,,,,,,,73018,,,,
,,,,,,,,,73178,,,,
,,,,,,,,,73012,,,,
,,,,,,,,,74651,,,,
,,,,,,,,,73501,,,,
,,,,,,,,,73528,,,,
,,,,,,,,,74631,,,,
,,,,,,,,,73734,,,,
,,,,,,,,,73105,,,,
,,,,,,,,,73083,,,,
,,,,,,,,,73727,,,,
,,,,,,,,,73022,,,,
,,,,,,,,,73114,,,,
,,,,,,,,,73134,,,,
,,,,,,,,,73773,,,,
,,,,,,,,,73045,,,,
,,,,,,,,,73013,,,,
,,,,,,,,,73029,,,,
,,,,,,,,,73106,,,,
,,,,,,,,,73122,,,,
,,,,,,,,,73124,,,,
,,,,,,,,,74026,,,,
,,,,,,,,,74875,,,,
,,,,,,,,,74636,,,,
,,,,,,,,,73163,,,,
,,,,,,,,,73120,,,,
,,,,,,,,,73125,,,,
,,,,,,,,,74640,,,,
,,,,,,,,,74831,,,,
,,,,,,,,,73059,,,,
,,,,,,,,,73028,,,,
,,,,,,,,,73033,,,,
,,,,,,,,,73112,,,,
,,,,,,,,,73190,,,,
,,,,,,,,,73196,,,,
,,,,,,,,,73107,,,,
,,,,,,,,,73129,,,,
,,,,,,,,,73036,,,,
,,,,,,,,,73116,,,,
,,,,,,,,,74085,,,,
,,,,,,,,,73567,,,,
,,,,,,,,,73733,,,,
,,,,,,,,,73735,,,,
,,,,,,,,,73736,,,,
,,,,,,,,,73738,,,,
,,,,,,,,,73743,,,,
,,,,,,,,,73067,,,,
,,,,,,,,,73004,,,,
,,,,,,,,,73082,,,,
,,,,,,,,,73703,,,,
,,,,,,,,,73023,,,,
,,,,,,,,,73557,,,,
,,,,,,,,,73038,,,,
,,,,,,,,,73061,,,,
,,,,,,,,,73131,,,,
,,,,,,,,,73558,,,,
,,,,,,,,,73069,,,,
,,,,,,,,,73026,,,,
,,,,,,,,,73003,,,,
,,,,,,,,,73720,,,,
,,,,,,,,,73730,,,,
,,,,,,,,,73020,,,,
,,,,,,,,,73111,,,,
,,,,,,,,,73135,,,,
,,,,,,,,,73031,,,,
,,,,,,,,,73047,,,,
,,,,,,,,,73757,,,,
,,,,,,,,,74881,,,,
,,,,,,,,,73092,,,,
,,,,,,,,,73048,,,,
,,,,,,,,,73109,,,,
,,,,,,,,,73543,,,,
,,,,,,,,,73706,,,,
,,,,,,,,,73115,,,,
,,,,,,,,,73705,,,,
,,,,,,,,,73080,,,,
,,,,,,,,,73011,,,,
,,,,,,,,,73079,,,,
,,,,,,,,,73058,,,,
,,,,,,,,,74079,,,,
,,,,,,,,,74869,,,,
,,,,,,,,,74643,,,,
,,,,,,,,,73066,,,,
,,,,,,,,,73167,,,,
,,,,,,,,,73527,,,,
,,,,,,,,,74868,,,,
,,,,,,,,,73084,,,,
,,,,,,,,,73170,,,,
,,,,,,,,,73053,,,,
,,,,,,,,,73077,,,,
,,,,,,,,,73147,,,,
,,,,,,,,,73152,,,,
,,,,,,,,,73742,,,,
,,,,,,,,,74824,,,,
,,,,,,,,,73758,,,,
,,,,,,,,,73150,,,,
,,,,,,,,,73159,,,,
,,,,,,,,,73049,,,,
,,,,,,,,,73750,,,,
,,,,,,,,,74864,,,,
,,,,,,,,,73759,,,,
,,,,,,,,,74644,,,,
,,,,,,,,,73034,,,,
,,,,,,,,,74604,,,,
,,,,,,,,,73144,,,,
,,,,,,,,,73157,,,,
,,,,,,,,,73025,,,,
,,,,,,,,,73136,,,,
,,,,,,,,,73137,,,,
,,,,,,,,,73143,,,,
,,,,,,,,,73064,,,,
,,,,,,,,,74074,,,,
,,,,,,,,,73756,,,,
,,,,,,,,,74832,,,,
,,,,,,,,,73761,,,,
,,,,,,,,,73540,,,,
,,,,,,,,,74884,,,,
,,,,,,,,,73010,,,,
,,,,,,,,,73145,,,,
,,,,,,,,,74632,,,,
,,,,,,,,,73552,,,,
,,,,,,,,,74849,,,,
,,,,,,,,,74857,,,,
,,,,,,,,,73153,,,,
,,,,,,,,,73070,,,,
,,,,,,,,,73503,,,,
,,,,,,,,,73538,,,,
,,,,,,,,,74852,,,,
,,,,,,,,,74818,,,,
,,,,,,,,,74867,,,,
,,,,,,,,,73164,,,,
,,,,,,,,,73702,,,,
,,,,,,,,,73184,,,,
,,,,,,,,,73128,,,,
,,,,,,,,,73172,,,,
,,,,,,,,,73146,,,,
,,,,,,,,,73155,,,,
,,,,,,,,,73078,,,,
,,,,,,,,,74075,,,,
,,,,,,,,,74077,,,,
,,,,,,,,,74602,,,,
,,,,,,,,,73063,,,,
,,,,,,,,,73073,,,,
,,,,,,,,,73065,,,,
,,,,,,,,,73093,,,,
,,,,,,,,,73762,,,,
,,,,,,,,,74855,,,,
,,,,,,,,,73766,,,,
,,,,,,,,,73139,,,,
,,,,,,,,,73151,,,,
,,,,,,,,,73156,,,,
,,,,,,,,,73104,,,,
,,,,,,,,,73016,,,,
,,,,,,,,,73169,,,,
,,,,,,,,,73103,,,,
,,,,,,,,,73101,,,,
,,,,,,,,,73160,,,,
,,,,,,,,,73097,,,,
,,,,,,,,,73044,,,,
,,,,,,,,,73123,,,,
,,,,,,,,,73142,,,,
,,,,,,,,,73071,,,,
,,,,,,,,,74646,,,,
,,,,,,,,,73701,,,,
,,,,,,,,,73090,,,,
,,,,,,,,,74062,,,,
,,,,,,,,,74076,,,,
,,,,,,,,,74601,,,,
,,,,,,,,,73140,,,,
,,,,,,,,,73764,,,,
,,,,,,,,,74834,,,,
,,,,,,,,,73771,,,,
,,,,,,,,,73162,,,,
,,,,,,,,,73130,,,,
,,,,,,,,,73117,,,,
,,,,,,,,,73089,,,,
,,,,,,,,,73118,,,,
,,,,,,,,,73127,,,,
,,,,,,,,,73179,,,,
,,,,,,,,,73027,,,,
,,,,,,,,,73085,,,,
,,,,,,,,,73099,,,,
,,,,,,,,,74059,,,,
,,,,,,,,,74032,,,,
,,,,,,,,,74078,,,,
,,,,,,,,,74826,,,,
,,,,,,,,,73019,,,,
,,,,,,,,,73051,,,,
,,,,,,,,,73505,,,,
,,,,,,,,,73507,,,,
,,,,,,,,,74837,,,,
,,,,,,,,,74840,,,,
,,,,,,,,,74851,,,,
,,,,,,,,,74854,,,,
,,,,,,,,,74866,,,,
,,,,,,,,,74873,,,,
,,,,,,,,,74878,,,,
,,,,,,,,,73017,,,,
,,,,,,,,,73042,,,,
,,,,,,,,,73094,,,,
,,,,,,,,,73502,,,,
,,,,,,,,,73506,,,,
,,,,,,,,,73095,,,,
,,,,,,,,,74801,,,,
,,,,,,,,,74802,,,,
,,,,,,,,,74804,,,,
,,,,,,,,,74830,,,,
,,,,,,,,,64830,,,,
,,,,,,,,,64832,,,,
,,,,,,,,,64833,,,,
,,,,,,,,,64834,,,,
,,,,,,,,,64835,,,,
,,,,,,,,,64836,,,,
,,,,,,,,,64841,,,,
,,,,,,,,,64755,,,,
,,,,,,,,,64801,,,,
,,,,,,,,,64802,,,,
,,,,,,,,,64803,,,,
,,,,,,,,,64804,,,,
,,,,,,,,,64849,,,,
,,,,,,,,,64855,,,,
,,,,,,,,,64857,,,,
,,,,,,,,,64859,,,,
,,,,,,,,,64869,,,,
,,,,,,,,,64870,,,,
,,,,,,,,,64840,,,,
,,,,,,,,,64842,,,,
,,,,,,,,,64720,,,,
,,,,,,,,,64722,,,,
,,,,,,,,,64723,,,,
,,,,,,,,,64724,,,,
,,,,,,,,,64728,,,,
,,,,,,,,,64730,,,,
,,,,,,,,,64738,,,,
,,,,,,,,,64741,,,,
,,,,,,,,,64745,,,,
,,,,,,,,,64748,,,,
,,,,,,,,,64750,,,,
,,,,,,,,,64752,,,,
,,,,,,,,,64756,,,,
,,,,,,,,,64759,,,,
,,,,,,,,,64762,,,,
,,,,,,,,,64763,,,,
,,,,,,,,,64765,,,,
,,,,,,,,,64766,,,,
,,,,,,,,,64767,,,,
,,,,,,,,,64769,,,,
,,,,,,,,,64771,,,,
,,,,,,,,,64772,,,,
,,,,,,,,,64776,,,,
,,,,,,,,,64778,,,,
,,,,,,,,,64779,,,,
,,,,,,,,,64780,,,,
,,,,,,,,,64781,,,,
,,,,,,,,,64783,,,,
,,,,,,,,,64784,,,,
,,,,,,,,,64790,,,,
,,,,,,,,,64831,,,,
,,,,,,,,,64843,,,,
,,,,,,,,,64847,,,,
,,,,,,,,,64848,,,,
,,,,,,,,,64854,,,,
,,,,,,,,,64856,,,,
,,,,,,,,,64861,,,,
,,,,,,,,,64863,,,,
,,,,,,,,,64867,,,,
,,,,,,,,,64868,,,,
,,,,,,,,,64873,,,,
,,,,,,,,,64874,,,,
,,,,,,,,,65017,,,,
,,,,,,,,,65020,,,,
,,,,,,,,,65026,,,,
,,,,,,,,,65032,,,,
,,,,,,,,,65047,,,,
,,,,,,,,,65049,,,,
,,,,,,,,,65064,,,,
,,,,,,,,,65065,,,,
,,,,,,,,,65075,,,,
,,,,,,,,,65079,,,,
,,,,,,,,,65082,,,,
,,,,,,,,,65083,,,,
,,,,,,,,,65324,,,,
,,,,,,,,,65486,,,,
,,,,,,,,,65567,,,,
,,,,,,,,,65590,,,,
,,,,,,,,,65591,,,,
,,,,,,,,,65603,,,,
,,,,,,,,,65604,,,,
,,,,,,,,,65605,,,,
,,,,,,,,,65607,,,,
,,,,,,,,,65610,,,,
,,,,,,,,,65611,,,,
,,,,,,,,,65612,,,,
,,,,,,,,,65614,,,,
,,,,,,,,,65615,,,,
,,,,,,,,,65616,,,,
,,,,,,,,,65619,,,,
,,,,,,,,,65620,,,,
,,,,,,,,,65622,,,,
,,,,,,,,,65623,,,,
,,,,,,,,,65624,,,,
,,,,,,,,,65625,,,,
,,,,,,,,,65627,,,,
,,,,,,,,,65629,,,,
,,,,,,,,,65630,,,,
,,,,,,,,,65631,,,,
